Platform,Network,Program ,FEP Starts 
PC,NBCU TVE - USA Network,Connection Lost,0
PC,NBCU TVE - USA Network,Conned,0
PC,NBCU TVE - USA Network,Consent,0
PC,NBCU TVE - USA Network,Contact,0
PC,NBCU TVE - USA Network,Corporal Punishment,0
PC,NBCU TVE - USA Network,Countdown,0
PC,NBCU TVE - USA Network,Counterfeit,0
PC,NBCU TVE - USA Network,Cover Story,0
PC,NBCU TVE - USA Network,Crescent City,0
PC,NBCU TVE - USA Network,"Crescent City ""Part II""",0
PC,NBCU TVE - USA Network,Crimeleon,0
PC,NBCU TVE - USA Network,Criminal,0
PC,NBCU TVE - USA Network,Criminal Hatred,0
PC,NBCU TVE - USA Network,Cruise to Nowhere,0
PC,NBCU TVE - USA Network,Crush,0
PC,NBCU TVE - USA Network,CSI,665
PC,NBCU TVE - USA Network,Cyber Threat,0
PC,NBCU TVE - USA Network,Dagger,0
PC,NBCU TVE - USA Network,Dance Dance Revelation,0
PC,NBCU TVE - USA Network,Dead and Unburied,0
PC,NBCU TVE - USA Network,Dead Man Walking,0
PC,NBCU TVE - USA Network,Dead Reckoning,0
PC,NBCU TVE - USA Network,Deadly Ambition,0
PC,NBCU TVE - USA Network,Death Roe,0
PC,NBCU TVE - USA Network,Decaying Morality,0
PC,NBCU TVE - USA Network,December Solstice,0
PC,NBCU TVE - USA Network,Deception,0
PC,NBCU TVE - USA Network,Delicate,0
PC,NBCU TVE - USA Network,Demons,0
PC,NBCU TVE - USA Network,Denial,0
PC,NBCU TVE - USA Network,Dependent,0
PC,NBCU TVE - USA Network,Designated Target,0
PC,NBCU TVE - USA Network,Diamond in the Rough,0
PC,NBCU TVE - USA Network,Dirty,0
PC,NBCU TVE - USA Network,Disabled,0
PC,NBCU TVE - USA Network,Disciple,0
PC,NBCU TVE - USA Network,Disneyland,0
PC,NBCU TVE - USA Network,Disrobed,0
PC,NBCU TVE - USA Network,Do Not Push,0
PC,NBCU TVE - USA Network,Dodgeball: A True Underdog Story,0
PC,NBCU TVE - USA Network,Dog Tags,0
PC,NBCU TVE - USA Network,Dollars and Sense,0
PC,NBCU TVE - USA Network,Dollhouse,0
PC,NBCU TVE - USA Network,Donny!,26
PC,NBCU TVE - USA Network,Door to Door,0
PC,NBCU TVE - USA Network,Double Back,0
PC,NBCU TVE - USA Network,Double Strands,0
PC,NBCU TVE - USA Network,Drag Me to Hell,0
PC,NBCU TVE - USA Network,Dramma Giocoso,0
PC,NBCU TVE - USA Network,Dressed to Kill,0
PC,NBCU TVE - USA Network,Driven,0
PC,NBCU TVE - USA Network,Dude Ranch,0
PC,NBCU TVE - USA Network,Earthquake,0
PC,NBCU TVE - USA Network,Educated Guess,0
PC,NBCU TVE - USA Network,Election Day,0
PC,NBCU TVE - USA Network,Entitled,0
PC,NBCU TVE - USA Network,Eosphoros,0
PC,NBCU TVE - USA Network,Escaped,0
PC,NBCU TVE - USA Network,Ex Stasis,0
PC,NBCU TVE - USA Network,Ex-File,0
PC,NBCU TVE - USA Network,Execution,0
PC,NBCU TVE - USA Network,Exit Strategy,0
PC,NBCU TVE - USA Network,Extreme Prejudice,0
PC,NBCU TVE - USA Network,Failure to Launch,0
PC,NBCU TVE - USA Network,Faking It,0
PC,NBCU TVE - USA Network,False-Hearted Judges,0
PC,NBCU TVE - USA Network,Fame,0
PC,NBCU TVE - USA Network,Family Portrait,0
PC,NBCU TVE - USA Network,Family Secret,0
PC,NBCU TVE - USA Network,Farm Strong,0
PC,NBCU TVE - USA Network,Fast Five,0
PC,NBCU TVE - USA Network,Faster,0
PC,NBCU TVE - USA Network,Fat,0
PC,NBCU TVE - USA Network,Father Dearest,0
PC,NBCU TVE - USA Network,Father of the Bride,0
PC,NBCU TVE - USA Network,Fault,0
PC,NBCU TVE - USA Network,Fears,0
PC,NBCU TVE - USA Network,Fever Pitch,0
PC,NBCU TVE - USA Network,Fight or Flight,0
PC,NBCU TVE - USA Network,First Days,0
PC,NBCU TVE - USA Network,Flight,0
PC,NBCU TVE - USA Network,Flip Flop,0
PC,NBCU TVE - USA Network,Folly,0
PC,NBCU TVE - USA Network,Forgiving Rollins,0
PC,NBCU TVE - USA Network,Fracked,0
PC,NBCU TVE - USA Network,Frame by Frame,0
PC,NBCU TVE - USA Network,Frame-Up,0
PC,NBCU TVE - USA Network,Freaks & Geeks,0
PC,NBCU TVE - USA Network,Friending Emily,0
PC,NBCU TVE - USA Network,Friends and Lovers,0
PC,NBCU TVE - USA Network,Fulgencio,0
PC,NBCU TVE - USA Network,Funny Valentine,0
PC,NBCU TVE - USA Network,G.I. Joe: Retaliation,0
PC,NBCU TVE - USA Network,G.I. Joe: The Rise of Cobra,0
PC,NBCU TVE - USA Network,Game Changer,0
PC,NBCU TVE - USA Network,George Clooney. US birth certificates denied.,0
PC,NBCU TVE - USA Network,Getting Testy,0
PC,NBCU TVE - USA Network,Girl Dishonored,0
PC,NBCU TVE - USA Network,Girls Disappeared,0
PC,NBCU TVE - USA Network,Gods & Insects,0
PC,NBCU TVE - USA Network,Gone,0
PC,NBCU TVE - USA Network,Good Cop Bad Dog,0
PC,NBCU TVE - USA Network,Gray,0
PC,NBCU TVE - USA Network,Great Barrier,0
PC,NBCU TVE - USA Network,Greed,0
PC,NBCU TVE - USA Network,Gridiron Soldier,0
PC,NBCU TVE - USA Network,"Grill, Interrupted",0
PC,NBCU TVE - USA Network,Guilt,0
PC,NBCU TVE - USA Network,Haley's 21st Birthday,0
PC,NBCU TVE - USA Network,Halloween,0
PC,NBCU TVE - USA Network,Halloween 3: AwesomeLand,0
PC,NBCU TVE - USA Network,Hammered,0
PC,NBCU TVE - USA Network,Hand-to-Hand,0
PC,NBCU TVE - USA Network,Hardwired,0
PC,NBCU TVE - USA Network,Hawaii,0
PC,NBCU TVE - USA Network,Haystack,0
PC,NBCU TVE - USA Network,Head Case,0
PC,NBCU TVE - USA Network,Heart Broken,0
PC,NBCU TVE - USA Network,Heartland,0
PC,NBCU TVE - USA Network,Hell,0
PC,NBCU TVE - USA Network,Hell of a Game,0
PC,NBCU TVE - USA Network,Helpless,0
PC,NBCU TVE - USA Network,Hide and Seek,0
PC,NBCU TVE - USA Network,Hitting for the Cycle,0
PC,NBCU TVE - USA Network,Hometown Hero,0
PC,NBCU TVE - USA Network,Honor,0
PC,NBCU TVE - USA Network,Honor Code,0
PC,NBCU TVE - USA Network,Hothouse,0
PC,NBCU TVE - USA Network,House,260
PC,NBCU TVE - USA Network,House Divided,0
PC,NBCU TVE - USA Network,House Rules,0
PC,NBCU TVE - USA Network,Human Traffic,0
PC,NBCU TVE - USA Network,Hunted,0
PC,NBCU TVE - USA Network,Hunting Ground,0
PC,NBCU TVE - USA Network,Hysteria,0
PC,NBCU TVE - USA Network,Icarus,0
PC,NBCU TVE - USA Network,Iced,0
PC,NBCU TVE - USA Network,Identity,0
PC,NBCU TVE - USA Network,Identity Crisis,0
PC,NBCU TVE - USA Network,Identity theft: learn about it and how to get LifeLock protection,0
PC,NBCU TVE - USA Network,Ignorance Is Bliss,0
PC,NBCU TVE - USA Network,Imprisoned Lives,0
PC,NBCU TVE - USA Network,"In a Dark, Dark House",0
PC,NBCU TVE - USA Network,In the Dark,0
PC,NBCU TVE - USA Network,In the Zone,0
PC,NBCU TVE - USA Network,Indiana Jones and the Kingdom of the Crystal Skull,0
PC,NBCU TVE - USA Network,Indiana Jones and the Last Crusade,0
PC,NBCU TVE - USA Network,Indiana Jones and the Temple of Doom,0
PC,NBCU TVE - USA Network,Inert Dwarf,0
PC,NBCU TVE - USA Network,Infected,0
PC,NBCU TVE - USA Network,Infiltrated,0
PC,NBCU TVE - USA Network,Influence,0
PC,NBCU TVE - USA Network,Informed,0
PC,NBCU TVE - USA Network,Inheritance,0
PC,NBCU TVE - USA Network,Inhumane Society,0
PC,NBCU TVE - USA Network,Internal Affairs,0
PC,NBCU TVE - USA Network,Intoxicated,0
PC,NBCU TVE - USA Network,Iron Curtain Rising,0
PC,NBCU TVE - USA Network,iSpy,0
PC,NBCU TVE - USA Network,Jeopardy,0
PC,NBCU TVE - USA Network,Joel Osteen,0
PC,NBCU TVE - USA Network,Judgment Day,0
PC,NBCU TVE - USA Network,Jugs and Ammo,0
PC,NBCU TVE - USA Network,Justice,0
PC,NBCU TVE - USA Network,Justice Denied,0
PC,NBCU TVE - USA Network,Kill Chain,0
PC,NBCU TVE - USA Network,Kill the Messenger,0
PC,NBCU TVE - USA Network,Knockout,0
PC,NBCU TVE - USA Network,Known Unknowns,0
PC,NBCU TVE - USA Network,"Lange, H.",0
PC,NBCU TVE - USA Network,Larry's Wife,0
PC,NBCU TVE - USA Network,Las Vegas,0
PC,NBCU TVE - USA Network,Last Man Standing,0
PC,NBCU TVE - USA Network,Last Supper,0
PC,NBCU TVE - USA Network,Law & Order: Special Victims Unit,0
PC,NBCU TVE - USA Network,Lead,0
PC,NBCU TVE - USA Network,Leap of Faith,0
PC,NBCU TVE - USA Network,Legacy,0
PC,NBCU TVE - USA Network,Legend,0
PC,NBCU TVE - USA Network,Legitimate Rape,0
PC,NBCU TVE - USA Network,Liberties,0
PC,NBCU TVE - USA Network,Life's a Pitch,0
PC,NBCU TVE - USA Network,Light Sleeper,0
PC,NBCU TVE - USA Network,"Lights, Camera, Chase",0
PC,NBCU TVE - USA Network,Limitations,0
PC,NBCU TVE - USA Network,Little Angels,0
PC,NBCU TVE - USA Network,Live,0
PC,NBCU TVE - USA Network,Locum,0
PC,NBCU TVE - USA Network,Loophole,0
PC,NBCU TVE - USA Network,Lost Children of the Blood,0
PC,NBCU TVE - USA Network,Lost in Translation,0
PC,NBCU TVE - USA Network,Lost Reputation,0
PC,NBCU TVE - USA Network,Lost Traveler,0
PC,NBCU TVE - USA Network,Love and Marriage,0
PC,NBCU TVE - USA Network,Love on Ice,0
PC,NBCU TVE - USA Network,Love Sick,0
PC,NBCU TVE - USA Network,Loyalty,0
PC,NBCU TVE - USA Network,Lunacy,0
PC,NBCU TVE - USA Network,Magnificat,0
PC,NBCU TVE - USA Network,Man Up,0
PC,NBCU TVE - USA Network,Manhattan Vigil,0
PC,NBCU TVE - USA Network,Manny Get Your Gun,0
PC,NBCU TVE - USA Network,Marco Polo,0
PC,NBCU TVE - USA Network,Marriage Redux,0
PC,NBCU TVE - USA Network,Mask,0
PC,NBCU TVE - USA Network,Merchandise,0
PC,NBCU TVE - USA Network,Message Received,0
PC,NBCU TVE - USA Network,Mid-Life Chrisley,0
PC,NBCU TVE - USA Network,Military base causes cancer; Elephant poaching,0
PC,NBCU TVE - USA Network,Mind Games,0
PC,NBCU TVE - USA Network,Misleader,0
PC,NBCU TVE - USA Network,Missing Pieces,0
PC,NBCU TVE - USA Network,Mistery Date,0
PC,NBCU TVE - USA Network,Model Behavior,0
PC,NBCU TVE - USA Network,Monogamy,0
PC,NBCU TVE - USA Network,Monster's Legacy,0
PC,NBCU TVE - USA Network,Moon Landing,0
PC,NBCU TVE - USA Network,Morning Glory,0
PC,NBCU TVE - USA Network,Mother Tucker,0
PC,NBCU TVE - USA Network,Motive,3001
PC,NBCU TVE - USA Network,Movies On USA,934
PC,NBCU TVE - USA Network,Moving On,0
PC,NBCU TVE - USA Network,Mr. Robot,2114
PC,NBCU TVE - USA Network,My Chrisley Valentine,0
PC,NBCU TVE - USA Network,My Funky Valentine,0
PC,NBCU TVE - USA Network,Name,0
PC,NBCU TVE - USA Network,NCIS,1143
PC,NBCU TVE - USA Network,NCIS: Los Angeles,974
PC,NBCU TVE - USA Network,New Year's Eve,0
PC,NBCU TVE - USA Network,Nine Lives,0
PC,NBCU TVE - USA Network,No Exit,0
PC,NBCU TVE - USA Network,Nocturne,0
PC,NBCU TVE - USA Network,Noncompliance,0
PC,NBCU TVE - USA Network,Not in My House,0
PC,NBCU TVE - USA Network,"Nutri Ninja Blender Duo &#150; Summer's Total Crushing Blender for Healthier Living, Made Easy. Two Machines in One!",0
PC,NBCU TVE - USA Network,Oblivion,0
PC,NBCU TVE - USA Network,October Surprise,0
PC,NBCU TVE - USA Network,Oil & Water,0
PC,NBCU TVE - USA Network,On Fire,0
PC,NBCU TVE - USA Network,Once a Crook,0
PC,NBCU TVE - USA Network,Once a Hero,0
PC,NBCU TVE - USA Network,One,0
PC,NBCU TVE - USA Network,Open House of Horrors,0
PC,NBCU TVE - USA Network,Other People's Children,0
PC,NBCU TVE - USA Network,Outsider,0
PC,NBCU TVE - USA Network,Overwatch,0
PC,NBCU TVE - USA Network,P.C.,0
PC,NBCU TVE - USA Network,Padre Sandunguero,0
PC,NBCU TVE - USA Network,Paid Programming,0
PC,NBCU TVE - USA Network,Palimpsest,0
PC,NBCU TVE - USA Network,Pandora,0
PC,NBCU TVE - USA Network,Paranoia,0
PC,NBCU TVE - USA Network,Parasites,0
PC,NBCU TVE - USA Network,Parental Guidance Suggested,0
PC,NBCU TVE - USA Network,Partners,0
PC,NBCU TVE - USA Network,Party Crasher,0
PC,NBCU TVE - USA Network,Passed Pawns,0
PC,NBCU TVE - USA Network,"Past, Present, and Future",0
PC,NBCU TVE - USA Network,Patriarch of Perfection,0
PC,NBCU TVE - USA Network,Payback,0
PC,NBCU TVE - USA Network,Penetration,0
PC,NBCU TVE - USA Network,Persona,0
PC,NBCU TVE - USA Network,Personal Fouls,0
PC,NBCU TVE - USA Network,Perverted,0
PC,NBCU TVE - USA Network,Perverted Justice,0
PC,NBCU TVE - USA Network,Philadelphia,0
PC,NBCU TVE - USA Network,Pique,0
PC,NBCU TVE - USA Network,Pixies,0
PC,NBCU TVE - USA Network,"Planes, Trains and Cars",0
PC,NBCU TVE - USA Network,Playing House,184
PC,NBCU TVE - USA Network,Pop,0
PC,NBCU TVE - USA Network,Popular,0
PC,NBCU TVE - USA Network,Possessed,0
PC,NBCU TVE - USA Network,Post-Mortem Blues,0
PC,NBCU TVE - USA Network,Presumed Guilty,0
PC,NBCU TVE - USA Network,Pretend,0
PC,NBCU TVE - USA Network,Princess Party,0
PC,NBCU TVE - USA Network,Probie,0
PC,NBCU TVE - USA Network,Prodigy,0
PC,NBCU TVE - USA Network,Protection,0
PC,NBCU TVE - USA Network,Proud Flesh,0
PC,NBCU TVE - USA Network,Psycho/Therapist,0
PC,NBCU TVE - USA Network,PTSD,0
PC,NBCU TVE - USA Network,Pursuit,0
PC,NBCU TVE - USA Network,Quantum of Solace,0
PC,NBCU TVE - USA Network,"Queer Eyes, Full Hearts",0
PC,NBCU TVE - USA Network,Quickie,0
PC,NBCU TVE - USA Network,Raiders of the Lost Ark,0
PC,NBCU TVE - USA Network,Rapist Anonymous,0
PC,NBCU TVE - USA Network,Rash Decisions,0
PC,NBCU TVE - USA Network,Ravenous,0
PC,NBCU TVE - USA Network,Raw,0
PC,NBCU TVE - USA Network,Recall,0
PC,NBCU TVE - USA Network,Reckoning,0
PC,NBCU TVE - USA Network,Recoil,0
PC,NBCU TVE - USA Network,Recovery,0
PC,NBCU TVE - USA Network,Redemption,0
PC,NBCU TVE - USA Network,Regrets Only,0
PC,NBCU TVE - USA Network,Remorse,0
PC,NBCU TVE - USA Network,Repression,0
PC,NBCU TVE - USA Network,Requiem,0
PC,NBCU TVE - USA Network,Rescue,0
PC,NBCU TVE - USA Network,Retro,0
PC,NBCU TVE - USA Network,Reunion,0
PC,NBCU TVE - USA Network,Rhodium Nights,0
PC,NBCU TVE - USA Network,Ridicule,0
PC,NBCU TVE - USA Network,Rispetto,0
PC,NBCU TVE - USA Network,Road Kill,0
PC,NBCU TVE - USA Network,Rock and a Hard Place,0
PC,NBCU TVE - USA Network,Rooftop,0
PC,NBCU TVE - USA Network,Royal Pains,59
PC,NBCU TVE - USA Network,Rules of Engagement,0
PC,NBCU TVE - USA Network,Runaway,0
PC,NBCU TVE - USA Network,Runaway Faye,0
PC,NBCU TVE - USA Network,Russian Brides,0
PC,NBCU TVE - USA Network,Russian Love Poem,0
PC,NBCU TVE - USA Network,Safe,0
PC,NBCU TVE - USA Network,Satisfaction,164
PC,NBCU TVE - USA Network,Saving Face,0
PC,NBCU TVE - USA Network,Savior,0
PC,NBCU TVE - USA Network,Scared Crazy,0
PC,NBCU TVE - USA Network,Scheherezade,0
PC,NBCU TVE - USA Network,Schooled,0
PC,NBCU TVE - USA Network,Scorched Earth,0
PC,NBCU TVE - USA Network,Sea Change,0
PC,NBCU TVE - USA Network,Secrets,0
PC,NBCU TVE - USA Network,Secrets Exhumed,0
PC,NBCU TVE - USA Network,See You Next Fall,0
PC,NBCU TVE - USA Network,Selfish,0
PC,NBCU TVE - USA Network,Semi-Detached,0
PC,NBCU TVE - USA Network,Semi-Pro,0
PC,NBCU TVE - USA Network,Semper Fidelis,0
PC,NBCU TVE - USA Network,Semper Fortis,0
PC,NBCU TVE - USA Network,Send Out the Clowns,0
PC,NBCU TVE - USA Network,Serendipity,0
PC,NBCU TVE - USA Network,Sex Club,0
PC,NBCU TVE - USA Network,Sex Kills,0
PC,NBCU TVE - USA Network,Shadow,0
PC,NBCU TVE - USA Network,"Shark Rocket Deluxe Pro - Shark Ranked ""Highest in Customer Satisfaction with Upright Vacuums, Two Years in a Row""",0
PC,NBCU TVE - USA Network,Shattered,0
PC,NBCU TVE - USA Network,Shibboleth,0
PC,NBCU TVE - USA Network,Silver Lining,0
PC,NBCU TVE - USA Network,Silver War,0
PC,NBCU TVE - USA Network,Sin,0
PC,NBCU TVE - USA Network,Singled Out,0
PC,NBCU TVE - USA Network,Skyfall,0
PC,NBCU TVE - USA Network,Slaves,0
PC,NBCU TVE - USA Network,Sleeper,0
PC,NBCU TVE - USA Network,Sleeping Dogs Lie,0
PC,NBCU TVE - USA Network,Slither,0
PC,NBCU TVE - USA Network,Smoked,0
PC,NBCU TVE - USA Network,Smut,0
PC,NBCU TVE - USA Network,Snatched,0
PC,NBCU TVE - USA Network,Snip,0
PC,NBCU TVE - USA Network,So It Goes,0
PC,NBCU TVE - USA Network,Solitary,0
PC,NBCU TVE - USA Network,Someone to Watch Over Lily,0
PC,NBCU TVE - USA Network,Special Delivery,0
PC,NBCU TVE - USA Network,Spectacle,0
PC,NBCU TVE - USA Network,Spiraling Down,0
PC,NBCU TVE - USA Network,Spooked,0
PC,NBCU TVE - USA Network,Sports Day,0
PC,NBCU TVE - USA Network,Spring-a-Ding-Fling,0
PC,NBCU TVE - USA Network,Stakeout,0
PC,NBCU TVE - USA Network,Stalked,0
PC,NBCU TVE - USA Network,Standoff,0
PC,NBCU TVE - USA Network,Stanley Cup Playoff,0
PC,NBCU TVE - USA Network,Starry Night,0
PC,NBCU TVE - USA Network,Status Update,0
PC,NBCU TVE - USA Network,Stocks and Bondage,0
PC,NBCU TVE - USA Network,Stolen,0
PC,NBCU TVE - USA Network,Strange Beauty,0
PC,NBCU TVE - USA Network,Stranger,0
PC,NBCU TVE - USA Network,Strangers in the Night,0
PC,NBCU TVE - USA Network,Strangers on a Treadmill,0
PC,NBCU TVE - USA Network,Street Revenge,0
PC,NBCU TVE - USA Network,Stress Position,0
PC,NBCU TVE - USA Network,"Suddenly, Last Summer",0
PC,NBCU TVE - USA Network,Sugar,0
PC,NBCU TVE - USA Network,Suits,2486
PC,NBCU TVE - USA Network,Super SmackDown Live!,0
PC,NBCU TVE - USA Network,Surrendering Noah,0
PC,NBCU TVE - USA Network,Surveillance,0
PC,NBCU TVE - USA Network,Swing,0
PC,NBCU TVE - USA Network,Tableau Vivant,0
PC,NBCU TVE - USA Network,Taboo,0
PC,NBCU TVE - USA Network,Take the Money and Run,0
PC,NBCU TVE - USA Network,Taken,0
PC,NBCU TVE - USA Network,Tangled,0
PC,NBCU TVE - USA Network,Targets of Obsession,0
PC,NBCU TVE - USA Network,Teamwork,0
PC,NBCU TVE - USA Network,Techno music legend Moby. Teen suicide epidemic.,0
PC,NBCU TVE - USA Network,The Admiral's Daughter,0
PC,NBCU TVE - USA Network,The Artful Dodger,0
PC,NBCU TVE - USA Network,The Back-up Plan,0
PC,NBCU TVE - USA Network,The Beginning & the End,0
PC,NBCU TVE - USA Network,The Big Game,0
PC,NBCU TVE - USA Network,The Big Guns,0
PC,NBCU TVE - USA Network,The Butler's Escape,0
PC,NBCU TVE - USA Network,The Cold,0
PC,NBCU TVE - USA Network,The Consoler,0
PC,NBCU TVE - USA Network,The Day We Almost Died,0
PC,NBCU TVE - USA Network,The Debt,0
PC,NBCU TVE - USA Network,The Dragon and the Fairy,0
PC,NBCU TVE - USA Network,The Fast and the Furious: Tokyo Drift,0
PC,NBCU TVE - USA Network,The Feud,0
PC,NBCU TVE - USA Network,The Future Dunphys,0
PC,NBCU TVE - USA Network,The Glass House,0
PC,NBCU TVE - USA Network,The Good,0
PC,NBCU TVE - USA Network,The Good Child,0
PC,NBCU TVE - USA Network,The Graduates,0
PC,NBCU TVE - USA Network,The Great Outdoors,0
PC,NBCU TVE - USA Network,The Healer,0
PC,NBCU TVE - USA Network,The Help,0
PC,NBCU TVE - USA Network,The Kiss,0
PC,NBCU TVE - USA Network,The Last Street in Manhattan,0
PC,NBCU TVE - USA Network,The Last Walt,0
PC,NBCU TVE - USA Network,The Late Show,0
PC,NBCU TVE - USA Network,The List,0
PC,NBCU TVE - USA Network,The Long Honeymoon,0
PC,NBCU TVE - USA Network,The Mechanic,0
PC,NBCU TVE - USA Network,The Missionary Position,0
PC,NBCU TVE - USA Network,The Mobster Will See You Now,0
PC,NBCU TVE - USA Network,The Mummy,0
PC,NBCU TVE - USA Network,The Mummy Returns,0
PC,NBCU TVE - USA Network,The Musical Man,0
PC,NBCU TVE - USA Network,The Old Man & the Tree,0
PC,NBCU TVE - USA Network,The Old Wagon,0
PC,NBCU TVE - USA Network,The One That Got Away,0
PC,NBCU TVE - USA Network,The Posthumous Collection,0
PC,NBCU TVE - USA Network,The Rundown,0
PC,NBCU TVE - USA Network,The Third Guy,0
PC,NBCU TVE - USA Network,The Two Mrs. Grissoms,0
PC,NBCU TVE - USA Network,The Unblinking Eye,0
PC,NBCU TVE - USA Network,The Voyeur's Web,0
PC,NBCU TVE - USA Network,The Watchers,0
PC,NBCU TVE - USA Network,The Wedding,0
PC,NBCU TVE - USA Network,The Wolfman,0
PC,NBCU TVE - USA Network,The Wow Factor,0
PC,NBCU TVE - USA Network,Theatre Tricks,0
PC,NBCU TVE - USA Network,Things Unseen,0
PC,NBCU TVE - USA Network,Three Dinners,0
PC,NBCU TVE - USA Network,Three Turkeys,0
PC,NBCU TVE - USA Network,Three-in-One,0
PC,NBCU TVE - USA Network,Till Death Do Us Part,0
PC,NBCU TVE - USA Network,Tin Cup,0
PC,NBCU TVE - USA Network,Tin Soldiers,0
PC,NBCU TVE - USA Network,Tipping Point,0
PC,NBCU TVE - USA Network,To the Bone,0
PC,NBCU TVE - USA Network,To the Boy in the Blue Knit Cap,0
PC,NBCU TVE - USA Network,Todd Unleashed,0
PC,NBCU TVE - USA Network,Torch,0
PC,NBCU TVE - USA Network,Torch Song,0
PC,NBCU TVE - USA Network,Toxic,0
PC,NBCU TVE - USA Network,Trade,0
PC,NBCU TVE - USA Network,Traffic,0
PC,NBCU TVE - USA Network,Transitions,0
PC,NBCU TVE - USA Network,Travels With Scout,0
PC,NBCU TVE - USA Network,Trials,0
PC,NBCU TVE - USA Network,Trojan Horse,0
PC,NBCU TVE - USA Network,Trophy,0
PC,NBCU TVE - USA Network,Trophy Wine,0
PC,NBCU TVE - USA Network,True Believers,0
PC,NBCU TVE - USA Network,True Legacy,0
PC,NBCU TVE - USA Network,Truth Be Told,0
PC,NBCU TVE - USA Network,Truth or Consequences,0
PC,NBCU TVE - USA Network,Turmoil,0
PC,NBCU TVE - USA Network,"Turn On, Tune In, Drop Dead",0
PC,NBCU TVE - USA Network,Turning Point With Dr. David Jeremiah,0
PC,NBCU TVE - USA Network,Twenty Klicks,0
PC,NBCU TVE - USA Network,Twenty-Five Acts,0
PC,NBCU TVE - USA Network,Two Men and a Baby,0
PC,NBCU TVE - USA Network,Two Monkeys and a Panda,0
PC,NBCU TVE - USA Network,Unchained,0
PC,NBCU TVE - USA Network,Uncle,0
PC,NBCU TVE - USA Network,Undeck the Halls,0
PC,NBCU TVE - USA Network,Under Covers,0
PC,NBCU TVE - USA Network,Under My Skin,0
PC,NBCU TVE - USA Network,Under Pressure,0
PC,NBCU TVE - USA Network,Under the Radar,0
PC,NBCU TVE - USA Network,Underbelly,0
PC,NBCU TVE - USA Network,Undercover,0
PC,NBCU TVE - USA Network,Undercover Blue,0
PC,NBCU TVE - USA Network,Unleashed,0
PC,NBCU TVE - USA Network,Unplugged,0
PC,NBCU TVE - USA Network,Unstable,0
PC,NBCU TVE - USA Network,Untouchable,0
PC,NBCU TVE - USA Network,Up in Smoke,0
PC,NBCU TVE - USA Network,USA Network Programming,0
PC,NBCU TVE - USA Network,Users,0
PC,NBCU TVE - USA Network,Vacancy,0
PC,NBCU TVE - USA Network,Valentine's Day,0
PC,NBCU TVE - USA Network,Valentine's Day 4: Twisted Sister,0
PC,NBCU TVE - USA Network,Vanity's Bonfire,0
PC,NBCU TVE - USA Network,Venom,0
PC,NBCU TVE - USA Network,Victims,0
PC,NBCU TVE - USA Network,View From Up Here,0
PC,NBCU TVE - USA Network,Wanderlust,0
PC,NBCU TVE - USA Network,Wannabe,0
PC,NBCU TVE - USA Network,Want,0
PC,NBCU TVE - USA Network,War Cries,0
PC,NBCU TVE - USA Network,Wasichu,0
PC,NBCU TVE - USA Network,Watch,0
PC,NBCU TVE - USA Network,We All We Got. We All We Need,0
PC,NBCU TVE - USA Network,Web,0
PC,NBCU TVE - USA Network,Wet,0
PC,NBCU TVE - USA Network,Whiskey Tango Foxtrot,0
PC,NBCU TVE - USA Network,White Collar,79
PC,NBCU TVE - USA Network,Wild Life,0
PC,NBCU TVE - USA Network,Wildlife,0
PC,NBCU TVE - USA Network,Wilson,0
PC,NBCU TVE - USA Network,Witch Hunt,0
PC,NBCU TVE - USA Network,Witness,0
PC,NBCU TVE - USA Network,Won't You Be Our Neighbor,0
PC,NBCU TVE - USA Network,Wonderland Story,0
PC,NBCU TVE - USA Network,Workin' for a Livin',0
PC,NBCU TVE - USA Network,Wrath,0
PC,NBCU TVE - USA Network,Wrong Is Right,0
PC,NBCU TVE - USA Network,Wrongful Life,0
PC,NBCU TVE - USA Network,WWE 2016 Hall of Fame Induction Ceremony,0
PC,NBCU TVE - USA Network,WWE Monday Night Raw,0
PC,NBCU TVE - USA Network,WWE SmackDown,0
PC,NBCU TVE - USA Network,WWE WrestleMania Kickoff Show,0
PC,NBCU TVE - USA Network,Yard Sale,0
PC,NBCU TVE - USA Network,Zebras,0
PC,Oxygen,,0
PC,Oxygen,1 Minute Miracle Makeup,0
PC,Oxygen,A Cinderella Story,0
PC,Oxygen,A Family Affair Part Deux,0
PC,Oxygen,A Little Romance,0
PC,Oxygen,Adrienne Davidson,0
PC,Oxygen,Airborne,0
PC,Oxygen,Alice Trappler,0
PC,Oxygen,All-Star Finale,0
PC,Oxygen,Amber Smith,0
PC,Oxygen,Amy Bishop,0
PC,Oxygen,Amy Bosley,0
PC,Oxygen,Ana Gonzalez-Angulo,0
PC,Oxygen,Ana Trujillo,0
PC,Oxygen,Angela Hill/Logan McFarland,0
PC,Oxygen,Angelina Rodriguez,0
PC,Oxygen,Antoinette Stephen & Kashif Parvaiz,0
PC,Oxygen,Ashleigh Pechaluk,0
PC,Oxygen,ATL,0
PC,Oxygen,Bad Girls All Star Battle,0
PC,Oxygen,Bad Girls Club,212403
PC,Oxygen,Barney Cheng,0
PC,Oxygen,BGC: Retwisted,0
PC,Oxygen,Big Momma's House,0
PC,Oxygen,Birthday Blowout,0
PC,Oxygen,Blackout,0
PC,Oxygen,Body of Evidence,0
PC,Oxygen,Boss Nails,0
